,PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,IsPUD,IsNearNegativeCondition,IsNearPositiveCondition,NumFloors,Collapse_MSSubClass,Combine_BathroomsBsmt,Combine_BathroomsAbvGrd,AllBathrooms,Combine_Age,IsRenovated,LogSalePrice
44,535379110,1534,148000,Dwelling_70,RL,60,10800,2,1,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,2Story,5,9,1895,1999,Gable,CompShg,Wd Sdng,HdBoard,None,0,3,4,CBlock,4,3,3,1,0,1,0,736,736,GasA,5,Y,SBrkr,751,783,0,0,0,1,1,3,1,4,6,8,0,0,NoGarage,1895,NoGarage,0,0,0,0,1,0,112,0,0,0,0,0,NoFence,NoMisc,0,July,Yr_2007,WD ,Normal,FALSE,FALSE,FALSE,2,Traditional,0,1.5,1.5,8,TRUE,11.90496755
45,528118010,2376,325300,Dwelling_60,RL,101,14215,2,0,3,Lvl,4,Corner,3,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,380,4,3,PConc,5,3,3,1,0,1,0,1158,1158,GasA,5,Y,SBrkr,1158,1218,0,0,0,3,1,4,1,4,9,8,1,4,BuiltIn,2005,RFn,3,853,3,3,3,240,154,0,0,0,0,0,NoFence,NoMisc,0,November,Yr_2006,New,Partial,FALSE,FALSE,FALSE,2,Traditional,0,3.5,3.5,0,TRUE,12.69250311
46,528235160,1959,215000,Dwelling_60,RL,59,11796,2,0,3,Lvl,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,3,3,1,0,1,0,847,847,GasA,5,Y,SBrkr,847,1112,0,0,0,2,1,4,1,4,8,8,1,4,BuiltIn,2004,Fin,2,434,3,3,3,100,48,0,0,0,0,0,NoFence,NoMisc,0,July,Yr_2007,WD ,Normal,FALSE,FALSE,FALSE,2,Traditional,0,2.5,2.5,2,TRUE,12.27839331
47,905478030,1716,131000,Dwelling_50,RL,60,11409,2,0,4,Lvl,4,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,5,4,1949,2008,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,CBlock,3,3,1,2,292,1,0,476,768,GasA,4,Y,SBrkr,1148,568,0,0,0,1,1,3,1,3,8,6,1,4,Attchd,1949,Unf,1,281,3,3,3,0,0,0,0,160,0,0,NoFence,NoMisc,0,January,Yr_2009,WD ,Normal,FALSE,FALSE,FALSE,1.5,Traditional,0,1.5,1.5,1,TRUE,11.7829526
48,902106130,936,109500,Dwelling_30,RM,56,4485,2,1,4,Lvl,4,Inside,3,OldTown,Artery,Norm,1Fam,1Story,5,7,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,PConc,3,3,1,4,579,1,0,357,936,GasA,3,Y,SBrkr,936,0,0,1,0,1,0,2,1,3,5,8,1,4,NoGarage,1920,NoGarage,0,0,0,0,2,51,0,135,0,0,0,0,MnPrv,NoMisc,0,May,Yr_2010,WD ,Normal,FALSE,TRUE,FALSE,1,Traditional,1,1,2,60,TRUE,11.60367983
49,902102080,1230,110000,Dwelling_50,RM,60,10440,2,1,4,Lvl,4,Corner,3,OldTown,Norm,Norm,1Fam,2Story,5,6,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,PConc,3,3,1,1,0,1,0,440,440,GasA,4,Y,SBrkr,682,548,0,0,0,1,1,2,1,3,5,8,0,0,Detchd,1966,Unf,2,440,3,3,3,74,0,128,0,0,0,0,MnPrv,NoMisc,0,May,Yr_2009,WD ,Normal,FALSE,FALSE,FALSE,1.5,Traditional,0,1.5,1.5,28,TRUE,11.60823564
50,909176170,2592,150000,Dwelling_90,RL,60,10890,2,0,4,Lvl,4,Inside,3,SWISU,Norm,Norm,Duplex,2Story,5,6,1923,1950,Hip,CompShg,Wd Sdng,Plywood,None,0,3,3,PConc,3,3,2,3,371,1,0,925,1296,Grav,2,N,FuseA,1296,1296,0,2,0,2,0,6,2,3,12,6,0,0,NoGarage,1923,NoGarage,0,0,0,0,3,0,742,240,0,0,0,0,NoFence,Shed,1512,January,Yr_2007,WD ,AdjLand,FALSE,FALSE,FALSE,2,Duplex,2,2,4,57,TRUE,11.91839057
51,533206070,1565,193800,Dwelling_120,FV,32,3784,2,2,3,Lvl,4,Inside,3,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,36,4,3,PConc,4,3,1,6,60,1,0,1451,1511,GasA,5,Y,SBrkr,1565,0,0,1,0,2,0,2,1,4,5,8,0,0,Attchd,2006,Fin,2,476,3,3,3,0,120,0,0,0,0,0,NoFence,NoMisc,0,February,Yr_2007,New,Partial,TRUE,FALSE,FALSE,1,Traditional,1,2,3,0,TRUE,12.17458198
52,527302020,1868,178000,Dwelling_80,RL,78,12090,2,0,4,Lvl,4,Inside,3,NWAmes,Norm,Norm,1Fam,SLvl,6,7,1984,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,74,3,3,CBlock,4,3,1,1,0,1,0,585,585,GasA,5,Y,SBrkr,1140,728,0,0,0,3,1,3,1,3,7,8,1,3,BuiltIn,1984,Fin,2,477,3,3,3,268,112,0,0,147,0,0,NoFence,NoMisc,0,January,Yr_2007,WD ,Abnorml,FALSE,FALSE,FALSE,2,Split,0,3.5,3.5,4,TRUE,12.08953883
53,907414060,1422,179600,Dwelling_20,RL,63,8500,2,0,4,Lvl,4,FR2,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,106,4,3,PConc,4,3,3,1,0,1,0,1422,1422,GasA,5,Y,SBrkr,1422,0,0,0,0,2,0,3,1,4,7,8,0,0,Attchd,2004,RFn,2,626,3,3,3,192,60,0,0,0,0,0,NoFence,NoMisc,0,November,Yr_2007,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,0,2,2,3,FALSE,12.09848743
54,904301060,1200,179000,Dwelling_90,RL,60,10800,2,0,4,Lvl,4,Inside,3,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,0,3,3,CBlock,4,4,4,6,1200,1,0,0,1200,GasA,3,Y,SBrkr,1200,0,0,3,0,3,0,3,1,3,5,8,0,0,NoGarage,1987,NoGarage,0,0,0,0,3,120,0,0,0,0,0,0,NoFence,NoMisc,0,March,Yr_2009,WD ,Alloca,FALSE,FALSE,FALSE,2,Duplex,3,3,6,21,TRUE,12.09514108
55,532479020,1641,140000,Dwelling_50,RL,70,10759,2,0,4,Lvl,4,Corner,3,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,4,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,0,3,4,CBlock,4,3,1,2,190,5,811,0,1001,GasA,3,Y,SBrkr,1001,640,0,0,0,2,0,4,1,3,5,8,1,4,Detchd,1972,Unf,2,490,3,3,3,0,0,92,0,0,0,0,GdPrv,NoMisc,0,July,Yr_2008,WD ,Normal,FALSE,FALSE,FALSE,1.5,Traditional,0,2,2,36,FALSE,11.8493977
56,528110070,1973,395000,Dwelling_20,RL,110,14226,2,0,4,Lvl,4,Corner,3,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,375,4,3,PConc,4,3,3,1,0,1,0,1935,1935,GasA,4,Y,SBrkr,1973,0,0,0,0,2,0,3,1,4,9,8,1,4,Attchd,2006,Fin,3,895,3,3,3,315,45,0,0,0,0,0,NoFence,NoMisc,0,July,Yr_2007,New,Partial,FALSE,FALSE,FALSE,1,Traditional,0,2,2,1,FALSE,12.88664104
57,534429130,1248,151500,Dwelling_20,RL,80,10800,2,0,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,88,3,3,CBlock,3,3,1,5,632,1,0,616,1248,GasA,5,Y,SBrkr,1248,0,0,1,0,1,0,3,1,3,6,8,0,0,Attchd,1960,Unf,1,286,3,3,3,0,0,0,0,0,0,0,MnPrv,NoMisc,0,May,Yr_2006,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,1,1,2,46,FALSE,11.9283409
58,528365060,2418,341000,Dwelling_60,RL,96,10542,2,0,4,Lvl,4,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1994,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,651,4,3,PConc,4,3,4,6,1173,1,0,138,1311,GasA,5,Y,SBrkr,1325,1093,0,1,0,2,1,3,1,4,9,8,1,3,Attchd,1993,RFn,3,983,3,3,3,250,154,216,0,0,0,0,NoFence,NoMisc,0,August,Yr_2008,WD ,Normal,FALSE,FALSE,FALSE,2,Traditional,1,2.5,3.5,14,TRUE,12.73963776
59,533135020,1755,235000,Dwelling_60,RL,66,11949,2,0,4,Lvl,4,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,7,8,1991,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,196,4,4,PConc,4,3,1,6,601,5,216,158,975,GasA,5,Y,SBrkr,975,780,0,0,1,2,1,3,1,4,7,8,1,3,Attchd,1991,Unf,2,524,3,3,3,502,60,0,0,0,0,0,GdPrv,NoMisc,0,July,Yr_2009,WD ,Normal,FALSE,FALSE,FALSE,2,Traditional,0.5,2.5,3,1,TRUE,12.36734079
60,910203100,672,72000,Dwelling_30,RM,61,8534,2,0,4,Low,4,Inside,3,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,BrkTil,2,3,1,1,0,1,0,432,432,GasA,3,N,FuseA,672,0,0,0,0,1,0,2,1,3,4,7,0,0,NoGarage,1925,NoGarage,0,0,0,0,1,0,0,112,0,0,0,0,GdWo,NoMisc,0,June,Yr_2006,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,0,1,1,56,TRUE,11.1844214
61,905451390,1626,154000,Dwelling_50,RL,70,10512,2,0,4,Lvl,4,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,6,6,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,CBlock,3,3,1,4,491,1,0,497,988,GasA,5,Y,SBrkr,988,638,0,0,0,1,1,3,1,4,6,8,0,0,Attchd,1954,Unf,1,332,3,3,3,366,0,0,0,0,0,0,NoFence,NoMisc,0,May,Yr_2007,WD ,Normal,FALSE,FALSE,FALSE,1.5,Traditional,0,1.5,1.5,53,FALSE,11.94470788
62,533213010,1726,222000,Dwelling_120,FV,74,3830,2,2,3,Lvl,4,Inside,3,Somerst,Norm,Norm,TwnhsE,1Story,6,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,280,4,3,PConc,4,3,1,1,0,1,0,1726,1726,GasA,5,Y,SBrkr,1726,0,0,0,0,2,1,2,1,4,6,8,1,4,Attchd,2008,Fin,2,561,3,3,3,0,254,0,0,0,0,0,NoFence,NoMisc,0,January,Yr_2009,New,Partial,TRUE,FALSE,FALSE,1,Traditional,0,2.5,2.5,1,FALSE,12.31043266
63,528118030,2748,390000,Dwelling_60,RL,108,13418,2,0,4,Lvl,4,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,270,4,3,PConc,5,3,4,6,1420,1,0,430,1850,GasA,5,Y,SBrkr,1850,898,0,1,0,2,1,4,1,5,9,8,1,4,BuiltIn,2006,Fin,3,850,3,3,3,212,182,0,0,0,0,0,NoFence,NoMisc,0,October,Yr_2008,WD ,Abnorml,FALSE,FALSE,FALSE,2,Traditional,1,2.5,3.5,2,FALSE,12.87390202
64,907200340,894,128200,Dwelling_20,RL,75,10650,2,0,4,Lvl,4,Corner,3,CollgCr,Norm,Norm,1Fam,1Story,5,6,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0,3,3,CBlock,3,4,3,2,182,5,712,0,894,GasA,3,Y,SBrkr,894,0,0,1,0,1,0,3,1,3,5,8,0,0,Attchd,1976,Unf,1,308,3,3,3,365,0,0,0,0,0,0,MnPrv,NoMisc,0,February,Yr_2010,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,1,1,2,34,FALSE,11.76134682
65,528164060,2470,615000,Dwelling_20,RL,106,12720,2,0,4,HLS,4,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,10,5,2003,2003,Hip,CompShg,MetalSd,MetalSd,Stone,680,5,3,PConc,5,3,4,6,2257,1,0,278,2535,GasA,5,Y,SBrkr,2470,0,0,2,0,1,1,1,1,5,7,8,2,4,Attchd,2003,Fin,3,789,3,3,3,154,65,0,0,216,144,4,NoFence,NoMisc,0,February,Yr_2008,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,2,1.5,3.5,5,FALSE,13.32937755
66,907202010,1174,158000,Dwelling_20,RL,74,12250,2,0,3,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,5,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,180,3,3,CBlock,4,3,2,5,781,1,0,83,864,GasA,5,Y,SBrkr,1174,0,0,1,0,1,0,3,1,3,5,8,0,0,Attchd,1978,Unf,2,528,3,3,3,211,0,280,0,0,0,0,NoFence,NoMisc,0,May,Yr_2008,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,1,1,2,30,FALSE,11.97035031
67,528186180,1324,254000,Dwelling_120,RL,48,6240,2,0,4,Lvl,4,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176,4,3,PConc,4,3,1,6,863,1,0,461,1324,GasA,5,Y,SBrkr,1324,0,0,1,0,2,0,2,1,4,6,8,1,4,Attchd,2006,Fin,2,550,3,3,3,192,38,0,0,0,0,0,NoFence,NoMisc,0,December,Yr_2009,WD ,Normal,TRUE,FALSE,FALSE,1,Traditional,1,2,3,3,FALSE,12.44508955
68,909250060,2447,169000,Dwelling_50,RL,50,9638,2,0,4,Lvl,4,Inside,3,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,1919,1990,Gable,CompShg,Wd Sdng,Wd Shng,None,0,3,3,PConc,3,3,1,1,0,1,0,804,804,GasA,5,Y,SBrkr,1699,748,0,0,0,2,0,4,1,4,10,6,1,4,Detchd,1969,Unf,1,336,3,3,3,272,0,42,0,116,0,0,NoFence,NoMisc,0,March,Yr_2010,WD ,Normal,FALSE,FALSE,FALSE,1.5,Traditional,0,2,2,20,TRUE,12.03765399
69,528315060,2199,284500,Dwelling_75,RL,84,9660,2,0,4,Lvl,4,Inside,3,NoRidge,Norm,Norm,1Fam,2.5Unf,8,5,1997,1997,Hip,CompShg,HdBoard,HdBoard,BrkFace,1290,4,3,PConc,4,3,1,1,0,1,0,1173,1173,GasA,5,Y,SBrkr,1182,1017,0,0,0,2,1,3,1,4,9,8,1,3,Attchd,1997,Fin,2,516,3,3,3,0,131,0,0,0,0,0,NoFence,NoMisc,0,September,Yr_2008,WD ,Normal,FALSE,FALSE,FALSE,2.5,Traditional,0,2.5,2.5,11,FALSE,12.55848853
70,528231020,1374,184500,Dwelling_80,RL,67,13300,2,0,3,Lvl,4,Inside,3,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,3,1,6,326,1,0,58,384,GasA,5,Y,SBrkr,744,630,0,1,0,2,1,3,1,4,7,8,1,4,BuiltIn,2004,Fin,2,400,3,3,3,100,0,0,0,0,0,0,NoFence,NoMisc,0,June,Yr_2010,WD ,Normal,FALSE,FALSE,FALSE,2,Split,1,2.5,3.5,6,FALSE,12.12540474
71,528456230,1335,210400,Dwelling_20,FV,75,9000,2,0,4,Lvl,4,Inside,3,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,3,1,1,0,1,0,1335,1335,GasA,5,Y,SBrkr,1335,0,0,0,0,2,0,3,1,4,6,8,0,0,Attchd,2007,RFn,2,575,3,3,3,0,210,0,0,0,0,0,NoFence,NoMisc,0,June,Yr_2007,New,Partial,FALSE,FALSE,FALSE,1,Traditional,0,2,2,0,TRUE,12.25676576
72,907180120,1588,214000,Dwelling_20,RL,78,10264,2,0,3,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183,4,3,PConc,4,3,3,5,1162,1,0,426,1588,GasA,5,Y,SBrkr,1588,0,0,0,0,2,0,3,1,4,6,8,0,0,Attchd,1999,RFn,2,472,3,3,3,158,29,0,0,0,0,0,NoFence,NoMisc,0,August,Yr_2006,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,0,2,2,7,FALSE,12.27373129
73,911370410,1652,392500,Dwelling_120,RM,64,5587,2,0,3,HLS,4,Inside,2,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2008,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186,5,3,PConc,5,3,4,6,1480,1,0,120,1600,GasA,5,Y,SBrkr,1652,0,0,1,1,2,0,2,1,4,5,8,1,4,Attchd,2008,Fin,2,482,3,3,3,162,53,0,153,0,0,0,NoFence,NoMisc,0,November,Yr_2008,New,Partial,TRUE,FALSE,FALSE,1,Traditional,1.5,2,3.5,0,FALSE,12.88029182
74,527108090,2021,274725,Dwelling_60,RL,168,23257,2,0,1,HLS,4,CulDSac,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,5,4,1,1,0,1,0,868,868,GasA,5,Y,SBrkr,887,1134,0,0,0,2,1,3,1,4,9,8,1,4,BuiltIn,2006,RFn,2,422,3,3,3,0,100,0,0,0,0,0,NoFence,NoMisc,0,September,Yr_2006,New,Partial,FALSE,FALSE,FALSE,2,Traditional,0,2.5,2.5,0,FALSE,12.52352588
75,528222050,1412,156932,Dwelling_60,RL,73,8499,2,0,3,Lvl,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,PConc,4,3,1,1,0,1,0,616,616,GasA,5,Y,SBrkr,616,796,0,0,0,2,1,3,1,4,6,8,1,4,BuiltIn,2007,Fin,2,432,3,3,3,0,36,0,0,0,0,0,NoFence,NoMisc,0,March,Yr_2007,New,Partial,FALSE,FALSE,FALSE,2,Traditional,0,2.5,2.5,0,TRUE,11.96356787
76,528429110,1464,282922,Dwelling_20,RL,49,15256,2,0,3,Lvl,4,CulDSac,3,Somerst,RRAn,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,84,4,3,PConc,4,3,4,6,929,1,0,556,1485,GasA,5,Y,SBrkr,1464,0,0,1,0,2,0,3,1,4,6,8,0,0,Attchd,2007,Unf,3,754,3,3,3,168,160,0,0,0,0,0,NoFence,NoMisc,0,August,Yr_2007,WD ,Normal,FALSE,TRUE,FALSE,1,Traditional,1,2,3,0,FALSE,12.55292652
77,902328100,1690,144000,Dwelling_75,RM,65,8850,2,0,3,Bnk,4,Corner,3,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1916,1950,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,BrkTil,3,3,1,1,0,1,0,815,815,GasA,5,Y,SBrkr,815,875,0,0,0,1,0,3,1,3,7,8,1,4,Detchd,1916,Unf,1,225,3,3,3,0,0,330,0,0,0,0,NoFence,NoMisc,0,July,Yr_2006,ConLw,Normal,FALSE,FALSE,FALSE,2.5,Traditional,0,1,1,56,TRUE,11.87756858
78,527451410,1092,88000,Dwelling_160,RM,21,1680,2,0,4,Lvl,4,Inside,3,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,ImStucc,BrkFace,381,3,3,CBlock,3,3,1,1,0,1,0,525,525,GasA,3,Y,SBrkr,525,567,0,0,0,1,1,3,1,3,6,8,0,0,Detchd,1971,Unf,1,264,3,3,3,0,0,0,0,0,0,0,NoFence,NoMisc,0,March,Yr_2010,WD ,Family,TRUE,FALSE,FALSE,2,Traditional,0,1.5,1.5,39,FALSE,11.38509209
79,531477050,1012,67500,Dwelling_30,RH,70,9800,2,0,4,Lvl,4,Corner,3,SawyerW,Feedr,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,2,BrkTil,3,3,1,1,0,1,0,816,816,GasA,3,N,FuseA,1012,0,0,0,0,1,0,2,1,3,5,8,0,0,Detchd,1920,Unf,1,429,3,3,3,121,0,80,0,0,0,0,NoFence,NoMisc,0,April,Yr_2010,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,0,1,1,60,TRUE,11.11988288
80,914476130,1210,148000,Dwelling_80,RL,140,11080,2,0,4,Lvl,4,Corner,3,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1975,1975,Gable,CompShg,Plywood,Plywood,BrkFace,257,3,3,CBlock,3,3,3,6,576,1,0,552,1128,GasA,3,Y,SBrkr,1210,0,0,1,0,2,0,3,1,3,6,8,0,0,Attchd,1975,Unf,2,528,3,3,3,0,0,0,0,0,0,0,NoFence,NoMisc,0,May,Yr_2006,WD ,Normal,FALSE,FALSE,FALSE,2,Split,1,2,3,31,FALSE,11.90496755
81,535453020,1256,159000,Dwelling_20,RL,80,8000,2,0,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0,3,3,PConc,3,3,1,4,476,3,488,292,1256,GasA,4,Y,FuseA,1256,0,0,1,0,1,1,3,1,4,6,8,0,0,Attchd,1959,RFn,1,311,3,3,3,0,240,0,0,0,0,0,NoFence,NoMisc,0,May,Yr_2008,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,1,1.5,2.5,49,FALSE,11.97665948
82,535379100,1130,120000,Dwelling_30,RL,60,10800,2,1,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,1Story,5,6,1920,1950,Hip,CompShg,Stucco,Stucco,None,0,3,3,BrkTil,3,3,1,3,821,1,0,299,1120,GasA,5,Y,SBrkr,1130,0,0,1,0,1,0,2,1,3,5,8,1,4,Detchd,1970,Unf,2,720,3,3,3,229,0,0,0,0,0,0,NoFence,NoMisc,0,June,Yr_2006,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,1,1,2,56,TRUE,11.69524702
83,905108190,858,134900,Dwelling_85,RL,74,7252,2,0,3,Lvl,4,CulDSac,3,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,1982,1982,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,CBlock,4,3,3,6,685,1,0,173,858,GasA,3,Y,SBrkr,858,0,0,1,0,1,0,2,1,3,5,8,0,0,Detchd,1983,Unf,2,576,3,3,3,120,0,0,0,0,0,0,NoFence,NoMisc,0,April,Yr_2009,WD ,Normal,FALSE,FALSE,FALSE,1.5,Split,1,1,2,27,FALSE,11.81228904
84,905201110,1188,185000,Dwelling_20,RL,88,14175,2,0,4,Lvl,4,Inside,3,Sawyer,PosA,Norm,1Fam,1Story,6,8,1956,1956,Gable,CompShg,HdBoard,HdBoard,None,0,3,3,CBlock,3,4,4,6,776,1,0,212,988,GasA,3,Y,FuseA,1188,0,0,1,0,1,0,1,1,3,4,8,1,3,Attchd,1956,Unf,2,621,3,3,3,102,89,231,0,0,0,0,NoFence,NoMisc,0,June,Yr_2008,WD ,Normal,FALSE,FALSE,TRUE,1,Traditional,1,1,2,52,FALSE,12.1281111
85,903227090,1412,132500,Dwelling_50,RM,50,6000,2,0,4,Lvl,4,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0,3,2,CBlock,3,3,1,1,0,1,0,780,780,GasA,5,Y,FuseF,825,587,0,0,0,1,0,4,1,3,6,8,1,4,Detchd,1939,Unf,1,280,3,3,3,45,0,0,0,0,0,0,NoFence,NoMisc,0,May,Yr_2009,WD ,Normal,FALSE,FALSE,FALSE,1.5,Traditional,0,1,1,59,TRUE,11.79433792
86,905107300,1040,160500,Dwelling_80,RL,74,7176,2,0,3,Lvl,4,CulDSac,3,Sawyer,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,200,3,3,CBlock,3,4,4,6,794,1,0,166,960,GasA,2,Y,SBrkr,1040,0,0,1,0,1,0,3,1,3,6,8,1,2,Detchd,1979,Unf,2,616,3,3,3,131,0,0,0,180,0,0,GdPrv,NoMisc,0,July,Yr_2006,WD ,Normal,FALSE,FALSE,FALSE,2,Split,1,1,2,28,FALSE,11.98604922
87,903401070,1376,165000,Dwelling_50,RL,60,8850,2,2,4,Bnk,4,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0,3,4,PConc,3,3,1,1,0,1,0,768,768,GasA,5,Y,SBrkr,752,624,0,0,0,1,0,3,1,4,7,8,0,0,Detchd,1977,Unf,2,576,3,3,2,0,54,144,0,0,0,0,NoFence,NoMisc,0,February,Yr_2007,WD ,Normal,FALSE,FALSE,FALSE,1.5,Traditional,0,1,1,57,TRUE,12.01370075
88,903230100,1301,100000,Dwelling_30,RM,60,6911,2,0,4,Lvl,4,FR2,3,BrkSide,Feedr,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,PConc,3,3,2,2,405,1,0,740,1145,GasA,3,Y,SBrkr,1301,0,0,0,0,1,0,2,1,2,5,7,0,0,Detchd,1965,Unf,2,440,3,3,3,0,0,0,0,0,0,0,NoFence,NoMisc,0,October,Yr_2009,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,0,1,1,59,TRUE,11.51292546
89,527105010,1629,189900,Dwelling_60,RL,74,13830,2,0,3,Lvl,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,5,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,PConc,4,3,1,6,791,1,0,137,928,GasA,4,Y,SBrkr,928,701,0,0,0,2,1,3,1,3,6,8,1,3,Attchd,1997,Fin,2,482,3,3,3,212,34,0,0,0,0,0,MnPrv,NoMisc,0,March,Yr_2010,WD ,Normal,FALSE,FALSE,FALSE,2,Traditional,0,2.5,2.5,12,TRUE,12.1542529
